col0,col1,col2,col3,col4
Can Crusellas,Artés,Spain,retirement home,Cultural Asset part of the architectural heritage of Catalonia
Finlandia Hotel,Savonlinna,Finland,retirement home,building protected by Decree 480/85 in Finland
Feldkirch Sickhouse,Feldkirch,Austria,retirement home,Denkmalgeschütztes Objekt
Fred C. Baldwin Memorial Home,Maui County,United States of America,retirement home,place listed on the National Register of Historic Places
The Almshouse,Richmond,United States of America,retirement home,place listed on the National Register of Historic Places
Upper Elementary School,Goffstown,United States of America,retirement home,place listed on the National Register of Historic Places
New York Congregational Home for the Aged,Brooklyn,United States of America,retirement home,place listed on the National Register of Historic Places
Morden College,Royal Borough of Greenwich,United Kingdom,retirement home,Grade I listed building
Carmen IOOF Home,Carmen,United States of America,retirement home,place listed on the National Register of Historic Places
Cambridge Home for the Aged and Infirm,Massachusetts,United States of America,retirement home,place listed on the National Register of Historic Places
Byram School,Greenwich,United States of America,retirement home,place listed on the National Register of Historic Places
Association Residence Nursing Home,Manhattan,United States of America,retirement home,place listed on the National Register of Historic Places
