col0,col1,col2,col3,col4
"Synagogue, Banská Štiavnica",Slovakia,Banská Štiavnica,Slovak Jewish Heritage,heritage site
Synagogues in Jurbarkas,Lithuania,Jurbarkas,jüdische-gemeinden.de,synagogue
Synagogue in Kowary,Poland,Kowary,jüdische-gemeinden.de,synagogue
Synagogues in Konin,Poland,Konin,Virtual Shtetl,synagogue
Synagogue in Kazimierz Dolny,Poland,Kazimierz Dolny,Virtual Shtetl,synagogue
Synagogue in Inowłódz,Poland,Inowłódz,Virtual Shtetl,synagogue
Synagogues in Grodno,Belarus,Grodno,Virtual Shtetl,synagogue
Synagogue in Gorlice,Poland,Gorlice,Virtual Shtetl,synagogue
Great Synagogue in Chrzanów,Poland,Chrzanów,Virtual Shtetl,synagogue
Synagoge in Chojnice,Poland,Chojnice,jüdische-gemeinden.de,synagogue
