col0,col1,col2,col3,col4
2018 Uber Cup,Thailand,Uber Cup,Badminton World Federation,women's team
2012 Uber Cup,People's Republic of China,Uber Cup,Badminton World Federation,women's team
2016 Uber Cup,People's Republic of China,Uber Cup,Badminton World Federation,women's team
2014 Uber Cup,India,Uber Cup,Badminton World Federation,women's team
2010 Uber Cup,Malaysia,Uber Cup,Badminton World Federation,women's team
1984 Uber Cup,Malaysia,Uber Cup,Badminton World Federation,women's team
2004 Uber Cup,Indonesia,Uber Cup,Badminton World Federation,women's team
2002 Uber Cup,People's Republic of China,Uber Cup,Badminton World Federation,women's team
1996 Uber Cup,People's Republic of China,Uber Cup,Badminton World Federation,women's team
1998 Uber Cup,People's Republic of China,Uber Cup,Badminton World Federation,women's team
