col0,col1,col2,col3
potassic-ferro-pargasite,potassium,black,6
potassic-ferro-ferri-sadanagaite,potassium,black,5.8
potassic-ferro-pargasite,iron,black,6
potassic-ferro-ferri-sadanagaite,iron,black,5.8
fluoro-cannilloite,cannilloite rootname series,green,6
fluorite,fluid flow,green,4
fluoro-cannilloite,fluorine,green,6
fluorite,fluid flow,blue,4
aragonite,Molina de Aragón,yellow,3.75
lasalite,La Sal,yellow-orange,1
adamsite-,Frank Dawson Adams,colorlessness,3
zabuyelite,Zabuye lake,colorlessness,3
epsomite,Epsom,colorlessness,2
arcanite,potassium sulfate,colorlessness,2
