col0,col1,col2,col3
travelling musician,inner city,1986-01-01,public art
fruit harvest,inner city,1936-01-01,public art
ear pickers,Sandrain,1940-01-01,public art
sower,Sandrain,1939-01-01,public art
untitled,Sandrain,1952-01-01,public art
L' homme témoin,Sandrain,1990-01-01,public art
cats and chickens making music,Bern-Mittelland administrative district,1950-01-01,public art
flying geese,Bern-Mittelland administrative district,1946-01-01,public art
ear pickers,Bern-Mittelland administrative district,1940-01-01,public art
sower,Bern-Mittelland administrative district,1939-01-01,public art
untitled,Bern-Mittelland administrative district,1952-01-01,public art
untitled,Bern-Mittelland administrative district,1954-01-01,public art
