col0,col1,col2,col3
Corsico railway halt,Milano San Cristoforo railway station,Mi3,silver station
San Donato Milanese railway halt,Milano Rogoredo railway station,Mi3,silver station
Segrate railway halt,Milano Lambrate railway station,Mi3,silver station
Milano Villapizzone railway halt,Milano Greco Pirelli railway station,Mi1,gold station
Rho Fiera railway halt,Milano Certosa railway station,Mi3,gold station
Carate-Calò railway halt,Villa Raverio railway halt,Mi6,bronze station
Macherio-Canonica railway halt,Biassono-Lesmo Parco railway halt,Mi5,bronze station
Trecella railway halt,Pozzuolo Martesana railway halt,Mi6,silver station
Villamaggiore railway halt,Pieve Emanuele railway halt,Mi5,silver station
Melzo railway halt,Vignate railway halt,Mi5,silver station
Gaggiano railway halt,Trezzano sul Naviglio railway halt,Mi5,silver station
