col0,col1,col2,col3,col4
Clinton County,1830-01-29,32916,1050,Clinton County
Crawford County,1818-01-29,10621,800,Crawford County
Morgan County,1821-12-31,69782,1060,Morgan County
Franklin County,1811-01-01,22951,1014,Franklin County
Clinton County,1830-01-29,32916,1050,Clinton County
Union County,1821-01-05,7277,420,Union County
Warren County,1827-01-19,8415,949,Warren County
Morgan County,1821-12-31,69782,1060,Morgan County
Howard County,1844-01-15,82760,761,Howard County
Franklin County,1811-01-01,22951,1014,Franklin County
Morgan County,1821-12-31,69782,1060,Morgan County
Warren County,1827-01-19,8415,949,Warren County
Union County,1821-01-05,7277,420,Union County
White County,1834-01-01,24466,1318,White County
Union County,1821-01-05,7277,420,Union County
