col0,col1,col2,col3
SS Oceanic,238,Cantieri Riuniti dell'Adriatico,ocean liner
MV Astoria,160.06,Cityvarvet,ocean liner
SS Orcades,216.71,Vickers-Armstrongs,ocean liner
MS Kungsholm,201.23,John Brown & Company,ocean liner
RMS Strathmore,195.16,Vickers-Armstrongs,motor ship
Aegean Paradise,174,IHI Corporation,motor ship
MS Grandeur of the Seas,279,STX Finland Oy,cruise ship
MV Pacific Pearl,245.6,Chantiers de l'Atlantique,cruise ship
MS Azura,289.61,Fincantieri,cruise ship
SS Lavia,169.8,John Brown & Company,cruise ship
Carnival Fantasy,260.8,Meyer Turku,cruise ship
RMS Fort Victoria,125.36,William Beardmore and Company,cruise ship
MV Aurora,89.52,Blohm + Voss,cruise ship
RMS Saxonia,185.38,John Brown & Company,cruise ship
MS Serenade of the Seas,293.2,Meyer Werft,cruise ship
