col0,col1,col2,col3,col4
2019 Polish Badminton Championships,national championship,Gniezno,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2018 Polish Badminton Championships,national championship,Lubin,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2017 Polish Badminton Championships,national championship,Białystok,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2016 Polish Badminton Championships,national championship,Białystok,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2015 Polish Badminton Championships,national championship,Sobótka,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2014 Polish Badminton Championships,national championship,Białystok,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2013 Polish Badminton Championships,national championship,Białystok,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2012 Polish Badminton Championships,national championship,Białystok,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2008 Polish Badminton Championships,national championship,Słupsk,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2006 Polish Badminton Championships,national championship,Słupsk,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2005 Polish Badminton Championships,national championship,Kraków,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2004 Polish Badminton Championships,national championship,Słupsk,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2002 Polish Badminton Championships,national championship,Głubczyce,WikiProject Badminton/tournament focus list,Polish Badminton Championships
2000 Polish Badminton Championships,national championship,Częstochowa,WikiProject Badminton/tournament focus list,Polish Badminton Championships
1998 Polish Badminton Championships,national championship,Kraków,WikiProject Badminton/tournament focus list,Polish Badminton Championships
