col0,col1,col2,col3
Lanao del Sur,Bacolod-Kalawi,UTC+08:00,Bangsamoro
Maguindanao,Ampatuan,UTC+08:00,Bangsamoro
Lanao del Sur,Sultan Dumalondong,UTC+08:00,Bangsamoro
Maguindanao,Datu Saudi-Ampatuan,UTC+08:00,Bangsamoro
Misamis Oriental,Gingoog,UTC+08:00,Northern Mindanao
Misamis Occidental,Tangub,UTC+08:00,Northern Mindanao
Misamis Oriental,Tagoloan,UTC+08:00,Northern Mindanao
Misamis Occidental,Baliangao,UTC+08:00,Northern Mindanao
Misamis Oriental,Initao,UTC+08:00,Northern Mindanao
South Cotabato,Koronadal,UTC+08:00,Soccsksargen
