col0,col1,col2,col3,col4,col5
HD 69830 d,-12.632169889,HD 69830,2006-05-18,-987.59,High Accuracy Radial Velocity Planet Searcher
HD 69830 b,-12.632169889,HD 69830,2006-05-18,-987.59,High Accuracy Radial Velocity Planet Searcher
Gliese 581 b,-7.72227472,Gliese 581,2005-08-22,-1221.289,High Accuracy Radial Velocity Planet Searcher
47 Ursae Majoris c,40.43025621914388,47 Ursae Majoris,2001-08-15,-317.642,Debra Fischer
51 Pegasi b,20.76882840019833,51 Pegasi,1995-10-06,62.094,Didier Queloz
Gliese 86 b,-50.82375611,Gliese 86,1998-11-24,641.914,Michel Mayor
51 Pegasi b,20.76882840019833,51 Pegasi,1995-10-06,62.094,Michel Mayor
Kepler-9b,38.40088256864889,Kepler-9,2010-08-26,-14.713,Kepler
Kepler-7b,41.08982373915055,Kepler-7,2010-01-04,-20.949,Kepler
Kepler-16b,51.75743827253167,Kepler-16,2011-09-15,-48.601,Kepler
Kepler-6b,48.23993319636361,Kepler-6,2010-01-01,0.961,Kepler
Kepler-11e,41.90913962613305,Kepler-11,2011-02-02,-7.069,Kepler
Kepler-11b,41.90913962613305,Kepler-11,2011-02-02,-7.069,Kepler
Kepler-11c,41.90913962613305,Kepler-11,2011-02-02,-7.069,Kepler
