col0,col1,col2,col3,col4
2019 World Rowing Championships,World Rowing Championships,2020 World Rowing Championships,rowing,2019-01-01
2018 World Rowing Championships,World Rowing Championships,2019 World Rowing Championships,rowing,2018-01-01
2017 World Rowing Championships,World Rowing Championships,2018 World Rowing Championships,rowing,2017-01-01
2016 World Rowing Championships,World Rowing Championships,2017 World Rowing Championships,rowing,2016-01-01
1994 World Rowing Championships,World Rowing Championships,1995 World Rowing Championships,rowing,1994-01-01
1979 World Rowing Championships,World Rowing Championships,1980 World Rowing Championships,rowing,1979-01-01
1975 World Rowing Championships,World Rowing Championships,1976 World Rowing Championships,rowing,1975-01-01
1983 World Rowing Championships,World Rowing Championships,1984 World Rowing Championships,rowing,1983-01-01
1970 World Rowing Championships,World Rowing Championships,1974 World Rowing Championships,rowing,1970-01-01
1981 World Rowing Championships,World Rowing Championships,1982 World Rowing Championships,rowing,1981-01-01
1982 World Rowing Championships,World Rowing Championships,1983 World Rowing Championships,rowing,1982-01-01
1987 World Rowing Championships,World Rowing Championships,1988 World Rowing Championships,rowing,1987-01-01
