col0,col1,col2,col3
Tugaske CDA EPF,weather station,Meteorological Service of Canada,1961-01-01
Tugaske,weather station,Meteorological Service of Canada,1922-01-01
Tribune,weather station,Meteorological Service of Canada,1937-01-01
Tregarva,weather station,Meteorological Service of Canada,1967-01-01
Torquay,weather station,Meteorological Service of Canada,1973-01-01
Togo,weather station,Meteorological Service of Canada,1970-01-01
Theodore,weather station,Meteorological Service of Canada,1970-01-01
Summerberry,weather station,Meteorological Service of Canada,1973-01-01
Strasbourg Exp St,weather station,Meteorological Service of Canada,1951-01-01
Strasbourg,weather station,Meteorological Service of Canada,1910-01-01
Stornoway,weather station,Meteorological Service of Canada,1984-01-01
Stockholm,weather station,Meteorological Service of Canada,1979-01-01
