col0,col1,col2,col3,col4
Poikkeustapaus,Rajatapaus,2004-01-01,Yellowmic Records,Pyhimys
Poison,WBBD-Bootcity!: The Remix Album,1990-03-20,MCA Records,Bell Biv DeVoe
In the Halls of Awaiting,Since the Day It All Came Down,2002-01-01,Candlelight Records,Insomnium
Crocodiles,Heaven Up Here,1980-01-01,Korova,Echo & the Bunnymen
Return in Bloodred,Lupus Dei,2005-04-04,Metal Blade Records,Powerwolf
Ihmisten edessä,Seili,2007-01-01,Warner Music Finland,Jenni Vartiainen
Fright Night,II,1989-05-01,Columbia Records,Stratovarius
Something Wild,Hatebreeder,1997-01-01,Spinefarm Records,Children of Bodom
Yours Truly,My Everything,2013-08-30,Republic Records,Ariana Grande
"Never Mind the Bollocks, Here's the Sex Pistols",The Great Rock 'n' Roll Swindle,1977-10-28,Virgin Records,Sex Pistols
Animal,Cannibal,2010-01-01,RCA Records,Kesha
IBE,Nonsense,2017-10-26,Skorpioni,IBE
Johnny Gill,Perfect Combination,1983-01-01,Cotillion Records,Johnny Gill
Cold,13 Ways to Bleed on Stage,1998-06-02,A&M Records,Cold
