col0,col1,col2,col3,col4
queen of hearts,hearts,king of hearts,knight of hearts,French playing cards
nine of clubs,nine,ten of clubs,eight of clubs,French playing cards
nine of hearts,nine,ten of hearts,eight of hearts,French playing cards
nine of diamonds,nine,ten of diamonds,eight of diamonds,French playing cards
ten of spades,spades,jack of spades,nine of spades,French playing cards
queen of spades,spades,king of spades,jack of spades,French playing cards
nine of clubs,clubs,ten of clubs,eight of clubs,French playing cards
queen of clubs,clubs,king of clubs,knight of clubs,French playing cards
nine of diamonds,diamonds,ten of diamonds,eight of diamonds,French playing cards
queen of diamonds,diamonds,king of diamonds,knight of diamonds,French playing cards
queen of clubs,queen,king of clubs,knight of clubs,French playing cards
queen of spades,queen,king of spades,jack of spades,French playing cards
queen of hearts,queen,king of hearts,knight of hearts,French playing cards
