col0,col1,col2,col3
Die Schulhauslinde,Naturdenkmal in Germany,Burgthann,Germany
Die Schirmlinde,Naturdenkmal in Germany,Neunkirchen am Sand,Germany
Die 2 Burglinden von Grünsberg,Naturdenkmal in Germany,Altdorf bei Nürnberg,Germany
Priorlinde,Naturdenkmal in Germany,Hagen,Germany
Gspannberger Linde,Naturdenkmal in Germany,Altdorf bei Nürnberg,Germany
Vier Friedenslinden von Dörlbach,Naturdenkmal in Germany,Burgthann,Germany
4 Linden beim Abendmahl,Naturdenkmal in Germany,Simmelsdorf,Germany
Unterhaidelbacher Friedenslinde,Naturdenkmal in Germany,Leinburg,Germany
Holzplatzlinden in Leinburg,Naturdenkmal in Germany,Leinburg,Germany
Deckersberger Linde,Naturdenkmal in Germany,Happurg,Germany
Mostní lípa,important tree,Old Town,Czech Republic
Žižkova lípa,important tree,Kopřivnice,Czech Republic
Nail Linden of Olne,nail tree,Olne,Belgium
Tatobitská lípa,solitary,Tatobity,Czech Republic
