col0,col1,col2,col3,col4
Panthéon,Jacques-Germain Soufflot,1758-01-01,Sorbonne,France
Church of Santa Engrácia,João Antunes,1682-01-01,São Vicente,Portugal
Mausoleum of Maussollos,Pythius of Priene,-0350-01-01T00:00:00Z,Bodrum,Turkey
Anıtkabir,Emin Halid Onat,1953-08-01,Ankara,Turkey
Cappella Colleoni,Giovanni Antonio Amadeo,1470-01-01,Bergamo,Italy
Civico Mausoleo Palanti,Mario Palanti,1924-01-01,Milan,Italy
Mausoleum of the Veterans of the Revolution,Arcadio Arellano,1920-05-30,Santa Cruz,Philippines
Mausoleum of the Heroines of the Sieges of Zaragoza,Ricardo Magdalena,1908-01-01,Zaragoza,Spain
Mazar-e-Quaid,Yahya Merchant,1970-06-02,Karachi,Pakistan
Nizamuddin Dargah,Sunni Islam,1325-01-01,Nizamuddin West,India
Momine Khatun Mausoleum,Ajami Nakhchivani,1186-01-01,Nakhchivan,Azerbaijan
