col0,col1,col2,col3
Hurricane John,Category 5 hurricane,1994 Pacific hurricane season,1994-08-10
Hurricane Hugo,Category 5 hurricane,1989 Atlantic hurricane season,1989-09-10
Hurricane Guillermo,Category 5 hurricane,1997 Pacific hurricane season,1997-07-30
Hurricane Linda,Category 5 hurricane,1997 Pacific hurricane season,1997-09-09
Hurricane Allen,Category 5 hurricane,1980 Atlantic hurricane season,1980-07-31
Hurricane Ioke,Category 5 hurricane,2006 Pacific typhoon season,2006-08-16
Hurricane Gilbert,Category 5 hurricane,1988 Atlantic hurricane season,1988-09-08
Hurricane Andrew,Category 5 hurricane,1992 Atlantic hurricane season,1992-08-16
Hurricane Emily,Category 5 hurricane,2005 Atlantic hurricane season,2005-07-11
Hurricane Ivan,Category 5 hurricane,2004 Atlantic hurricane season,2004-09-02
Hurricane Wilma,Category 5 hurricane,2005 Atlantic hurricane season,2005-10-16
Hurricane Rita,Category 5 hurricane,2005 Atlantic hurricane season,2005-09-18
Hurricane Dean,Category 5 hurricane,2007 Atlantic hurricane season,2007-08-13
