col0,col1,col2,col3,col4
Pour que tu m'aimes encore,1995-03-13,Pour que tu m'aimes encore,Benelux,Compact Disc
Thunder,2017-06-30,Thunder,Germany,Compact Disc
Hymn,1994-05-16,Hymn,United Kingdom,Compact Disc
Times Like These,2003-01-06,Times Like These,United Kingdom,Compact Disc
Fuel,1998-06-01,Fuel,United Kingdom,Compact Disc
Second Hand News,2000-01-01,Second Hand News,United Kingdom,Compact Disc
A Winter's Tale,1995-12-01,A Winter's Tale,United Kingdom,Compact Disc
Love Song,2008-01-01,Love Song,United Kingdom,Compact Disc
Electricity,2005-07-11,Electricity,United Kingdom,Compact Disc
Pour que tu m'aimes encore,1995-03-13,Pour que tu m'aimes encore,France,Compact Disc
Seul,1998-09-15,Seul,France,Compact Disc
Apprends Moi,2009-11-30,Apprends Moi,France,Compact Disc
Addictions,2009-03-01,Addictions,France,Compact Disc
DOA,2005-09-05,DOA,Europe,Compact Disc
