col0,col1,col2,col3,col4
Dashwood,Little Women,male,operatic character,Mr. Dashwood
Beth,Little Women,female,operatic character,Beth March
Amy,Little Women,female,operatic character,Amy March
Vénus,Hélène,female,operatic character,Venus
Pallas,Hélène,female,operatic character,Athena
Marte,La púrpura de la rosa,male,operatic character,Mars
Flora,La púrpura de la rosa,female,operatic character,Chloris
Amor,La púrpura de la rosa,male,operatic character,Cupid
Giove,La Flora,male,operatic character,Jupiter
Venere,La Flora,female,operatic character,Venus
Zeffiro,La Flora,male,operatic character,Zephyrus
Plutone,La Flora,male,operatic character,Pluto
