col0,col1,col2,col3,col4,col5,col6,col7
1996 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1996-01-01,1995 Irish Badminton Championships,Ireland,national championship,Terenure
2002 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2002-01-01,2001 Irish Badminton Championships,Ireland,national championship,Lisburn
1995 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1995-01-01,1994 Irish Badminton Championships,Ireland,national championship,Lisburn
2010 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2010-01-01,2009 Irish Badminton Championships,Ireland,national championship,Lisburn
1987 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1986-01-01,1986 Irish Badminton Championships,Ireland,national championship,Belfast
2019 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2019-01-01,2018 Irish Badminton Championships,Ireland,national championship,Dublin
1999 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1999-01-01,1998 Irish Badminton Championships,Ireland,national championship,Dublin
1986 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1986-01-01,1985 Irish Badminton Championships,Ireland,national championship,Dublin
1980 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1980-01-01,1979 Irish Badminton Championships,Ireland,national championship,Dublin
1963 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1963-01-01,1962 Irish Badminton Championships,Ireland,national championship,Dublin
1951 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1950-01-01,1950 Irish Badminton Championships,Ireland,national championship,Dublin
2003 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2003-01-01,2002 Irish Badminton Championships,Ireland,national championship,Dublin
2008 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2008-01-01,2007 Irish Badminton Championships,Ireland,national championship,Dublin
2017 Irish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,2017-01-01,2016 Irish Badminton Championships,Ireland,national championship,Lisburn
