col0,col1,col2,col3,col4
Finsch's Wheatear,26,least concern,Encyclopedia of Armenian Nature,5
European Goldfinch,1.53,least concern,Armenian Soviet Encyclopedia,4.92
Redwing,4.9,near threatened,Encyclopedia of Armenian Nature,4.9
Upcher's Warbler,1.79,least concern,Encyclopedia of Armenian Nature,4.5
Menetries's Warbler,1.5,least concern,Encyclopedia of Armenian Nature,4.5
Marsh Warbler,1.85,least concern,Encyclopedia of Armenian Nature,3.9
Rock Bunting,2.77,least concern,Encyclopedia of Armenian Nature,3.9
Greater Blue-eared Starling,5.9,least concern,Nordisk familjebok,3.9
Eurasian Jay,8.5,least concern,Armenian Soviet Encyclopedia,4.6
Mustela nivalis,1.4,least concern,Nordisk familjebok,4.7
Squacco Heron,16,least concern,Encyclopedia of Armenian Nature,3.7
Black Woodpecker,11.8,least concern,Encyclopedia of Armenian Nature,3.9
