col0,col1,col2,col3
Makatote Viaduct,1908-01-01,262,NZHPT Category I listing
Quebec Bridge,1918-01-01,987,inventoried in the Quebec Cultural Heritage Directory
Zárate-Brazo Largo Bridge,1977-12-14,550,Place or National Historic Site
Baron of Mauá International Bridge,1930-11-20,340,IPHAN Good Class
Dona Ana Bridge,1935-01-01,3670,Heritage of Portuguese Influence
Glenfinnan Viaduct,1897-01-01,380,category A listed building
Garabit viaduct,1884-01-01,564.69,monument historique classé
Quebec Bridge,1918-01-01,987,national historic site of Canada
Maria Pia Bridge,1877-10-31,160,Industrial Heritage
Royal Albert Bridge,1859-04-01,414,Grade I listed building
