col0,col1,col2,col3,col4,col5,col6
Arceus,Pokémon universe,gray,320,list of Pokémon introduced in Generation IV,320,fairy-type Pokémon
Probopass,Pokémon universe,gray,140,list of Pokémon introduced in Generation IV,340,steel-type Pokémon
Arceus,Pokémon universe,gray,320,list of Pokémon introduced in Generation IV,320,ice-type Pokémon
Onix,Pokémon universe,gray,880,list of Pokémon introduced in Generation I,210,rock-type Pokémon
Probopass,Pokémon universe,gray,140,list of Pokémon introduced in Generation IV,340,rock-type Pokémon
Geodude,Pokémon universe,brown,40,list of Pokémon introduced in Generation I,20,rock-type Pokémon
Nosepass,Pokémon universe,gray,100,list of Pokémon introduced in Generation III,97,rock-type Pokémon
Arceus,Pokémon universe,gray,320,list of Pokémon introduced in Generation IV,320,rock-type Pokémon
Regirock,Pokémon universe,brown,170,list of Pokémon introduced in Generation III,230,rock-type Pokémon
Arceus,Pokémon universe,gray,320,list of Pokémon introduced in Generation IV,320,psychic-type Pokémon
