col0,col1,col2,col3,col4
"2019 Giro d'Italia, stage 9",Victor Campenaerts,"2019 Giro d'Italia, stage 10",Tao Geoghegan Hart,Antonio Pedrero
"2018 Tour de France, stage 20",Primož Roglič,"2018 Tour de France, stage 21",Søren Kragh Andersen,Primož Roglič
2018 Giro d'Italia Stage 16,Chris Froome,2018 Giro d'Italia Stage 17,Felix Großschartner,Domenico Pozzovivo
"2019 Tour de France, stage 13",Enric Mas,"2019 Tour de France, stage 14",Enric Mas,Thomas De Gendt
2018 Giro d'Italia Stage 16,Chad Haga,2018 Giro d'Italia Stage 17,Felix Großschartner,Valerio Conti
"2019 Giro d'Italia, stage 9",Pello Bilbao,"2019 Giro d'Italia, stage 10",Tao Geoghegan Hart,Bauke Mollema
"2019 Giro d'Italia, stage 1",Miguel Ángel López,"2019 Giro d'Italia, stage 2",Tao Geoghegan Hart,Rafał Majka
"2019 Giro d'Italia, stage 9",Pello Bilbao,"2019 Giro d'Italia, stage 10",Tao Geoghegan Hart,Giovanni Carboni
2018 Giro d'Italia Stage 16,Fabio Aru,2018 Giro d'Italia Stage 17,Felix Großschartner,Chris Froome
"2019 Tour de France, stage 13",Richie Porte,"2019 Tour de France, stage 14",Søren Kragh Andersen,Thomas De Gendt
