col0,col1,col2,col3
prince,Ottův slovník naučný,Fürst,title of honor
Grandee,Brockhaus and Efron Encyclopedic Dictionary,Grandeza,noble title
prince,Ottův slovník naučný,Fürst,noble title
khan,Ottův slovník naučný,"Khan, Nepal",position
baron,Brockhaus and Efron Encyclopedic Dictionary,Barón,title of honor
Noyan,New Encyclopedic Dictionary,Noyon,noble title
marquess,Ottův slovník naučný,Marquis,noble title
pasha,Brockhaus and Efron Encyclopedic Dictionary,Bajá,noble title
khan,Ottův slovník naučný,"Khan, Nepal",noble title
duke,Brockhaus and Efron Encyclopedic Dictionary,duchess,noble title
