col0,col1,col2,col3
Theater der Freundschaft,Brand-Erbisdorf,Germany,1953-01-01
Kulturhaus Böhlen,Böhlen,Germany,1949-01-01
Casa da Cultura da Calheta,Calheta (Madeira),Portugal,1600-01-01
Castle in Zamek Bierzgłowski,Zamek Bierzgłowski,Poland,1860-01-01
Kulttuuritila Nuijamies,Lappeenranta,Finland,2017-01-01
Dom kulture Politika,Krupanj,Serbia,1980-01-01
Peoples' Friendship Palace,Tashkent,Uzbekistan,1981-01-01
Philharmonic Hall,Aktobe,Kazakhstan,1944-01-01
Sinaia Casino,Prahova County,Romania,1913-01-01
Spolkový dom,Skalica,Slovakia,1905-01-01
Palace of Culture Energetik,Pripyat,Ukraine,1972-01-01
