col0,col1,col2,col3,col4
Ada,Smalltalk,object-oriented programming,safety typing,Jean Ichbiah
Go,Oberon,object-oriented programming,inference typing,The Go Authors
Rust,OCaml,object-oriented programming,inference typing,Graydon Hoare
Go,Python,object-oriented programming,inference typing,Ken Thompson
Ada,Eiffel,imperative programming,safety typing,S. Tucker Taft
Swift,Rust,multi-paradigm programming,inference typing,Apple Inc.
Go,Oberon-2,object-oriented programming,inference typing,Rob Pike
Rust,Newsqueak,object-oriented programming,inference typing,Graydon Hoare
Go,Newsqueak,object-oriented programming,inference typing,Ken Thompson
Ceylon,Smalltalk,object-oriented programming,safety typing,Gavin King
Swift,CLU,object-oriented programming,inference typing,Chris Lattner
Ada,Java,object-oriented programming,safety typing,Jean Ichbiah
