col0,col1,col2,col3
Hancock County,John Hancock,Grainger County,county of Tennessee
Bedford County,Thomas Bedford,Lincoln County,county of Tennessee
Putnam County,Israel Putnam,Cumberland County,county of Tennessee
Robertson County,James Robertson,Logan County,county of Tennessee
Washington County,George Washington,Carter County,county of Tennessee
Henderson County,James Henderson,Hardin County,county of Tennessee
Crockett County,David Crockett,Madison County,county of Tennessee
Claiborne County,William C. C. Claiborne,Bell County,county of Tennessee
Coffee County,John Coffee,Moore County,county of Tennessee
Monroe County,James Monroe,Graham County,county of Tennessee
Knox County,Henry Knox,Blount County,county of Tennessee
