col0,col1,col2,col3
Pilger Fountain,public art,Afra Fehr,public water well
Fountain with Stone Emblem,public art,Emil Schäfer,public water well
Fountain with Water Spouting Swan Sculpture,public art,Emil Schäfer,public water well
Kratzfountain,public art,Hans Gisler,public water well
Drinking fountain,public art,Hans Jakob Meyer,public water well
Fountain with Fish Relief,public art,Luigi Zanini,public water well
"fountain plastic: ""girl with fish, boy with dog""",public art,Hans Markwalder,public water well
"Fountain Riedtlisiedlung ""Woman riding Slug""",public art,Johann Jakob Wilhelm Schwerzmann,public water well
Pilger Fountain,public art,Afra Fehr,well
Fountain with Stone Emblem,public art,Emil Schäfer,well
Fountain with Water Spouting Swan Sculpture,public art,Emil Schäfer,well
Fountain with Angel and Globe,public art,Otto Kappeler,well
Kratzfountain,public art,Hans Gisler,well
"Drachenbrunnen, Villa Tobler",public art,anonymous,well
