col0,col1,col2,col3,col4
Plzeň,1295-01-01,Plzeň Region,municipality with authorized municipal office,European Capital of Culture
Brno,1091-01-01,Moravia,Czech municipality with expanded powers,Obec přátelská rodině
Mladá Boleslav,1130-01-01,Mladá Boleslav District,municipality of the Czech Republic,Fairtrade Town
Český Krumlov,1253-01-01,Český Krumlov District,municipality of the Czech Republic,Fairtrade Town
Hradec Králové,1225-01-01,Hradec Králové District,municipality of the Czech Republic,Obec přátelská rodině
Kroměříž,1107-01-01,Kroměříž District,municipality of the Czech Republic,Fairtrade Town
Jablonec nad Nisou,1356-01-01,Jablonec nad Nisou District,municipality of the Czech Republic,Obec přátelská rodině
Plzeň,1295-01-01,Plzeň Region,municipality of the Czech Republic,European Capital of Culture
Brno,1091-01-01,Moravia,municipality of the Czech Republic,Obec přátelská rodině
Plzeň,1295-01-01,Plzeň Region,big city,European Capital of Culture
Brno,1091-01-01,Moravia,big city,Obec přátelská rodině
Mladá Boleslav,1130-01-01,Mladá Boleslav District,statutory city,Fairtrade Town
