col0,col1,col2,col3
mecamylamine,167.1674,hypertension,Ganglionic Blockers
(RS)-methadone,309.209264,opiate dependence,opioid receptor agonist
isoxsuprine,301.168,arteriosclerosis,Adrenergic beta-Agonists
budesonide,430.235539,Crohn's disease,selective glucocorticoid receptor agonist
biperiden,311.225,Parkinson disease,parasympatholytic
isoxsuprine,301.168,arteriosclerosis,vasodilator agent
biperiden,311.225,Parkinson disease,muscarinic antagonist
mecamylamine,167.1674,hypertension,nicotinic antagonist
budesonide,430.235539,Crohn's disease,bronchodilator
methylphenidate,233.141579,attention deficit hyperactivity disorder,Dopamine reuptake inhibitor
isoxsuprine,301.168,arteriosclerosis,sympathomimetic drug
(RS)-methadone,309.209264,opiate dependence,antitussive
