col0,col1,col2,col3
Luce County,1887-01-01,Newberry,Michigan
Mason County,1840-01-01,Ludington,Michigan
Van Buren County,1829-01-01,Paw Paw,Michigan
Gladwin County,1831-01-01,Gladwin,Michigan
Arenac County,1883-01-01,Standish,Michigan
Missaukee County,1871-01-01,Lake City,Michigan
St. Joseph County,1829-01-01,Centreville,Michigan
Lapeer County,1822-01-01,Lapeer,Michigan
Ingham County,1838-01-01,Mason,Michigan
Sanilac County,1822-01-01,Sandusky,Michigan
Mackinac County,1818-10-26,St. Ignace,Michigan
Presque Isle County,1840-01-01,Rogers City,Michigan
Kalkaska County,1871-01-01,Kalkaska,Michigan
