col0,col1,col2,col3
2019 Brussels Cycling Classic,2018 Brussels Cycling Classic,2019 UCI Europe Tour,1.HC
2018 Brussels Cycling Classic,2017 Brussels Cycling Classic,2018 UCI Europe Tour,1.HC
2017 Brussels Cycling Classic,2016 Brussels Cycling Classic,2017 UCI Europe Tour,1.HC
2016 Brussels Cycling Classic,2015 Brussels Cycling Classic,2016 UCI Europe Tour,1.HC
2015 Brussels Cycling Classic,2014 Brussels Cycling Classic,2015 UCI Europe Tour,1.HC
2014 Brussels Cycling Classic,2013 Brussels Cycling Classic,2014 UCI Europe Tour,1.HC
2019 Brussels Cycling Classic,2018 Brussels Cycling Classic,2019 UCI Europe Tour,Brussels Cycling Classic
1987 Paris–Brussels,1986 Paris–Brussels,1987 Super Prestige Pernod,Brussels Cycling Classic
1958 Paris–Brussels,1957 Paris–Brussels,1958 Challenge Desgrange-Colombo,Brussels Cycling Classic
1957 Paris–Brussels,1956 Paris–Brussels,1957 Challenge Desgrange-Colombo,Brussels Cycling Classic
1956 Paris–Brussels,1955 Paris–Brussels,1956 Challenge Desgrange-Colombo,Brussels Cycling Classic
1955 Paris–Brussels,1954 Paris–Brussels,1955 Challenge Desgrange-Colombo,Brussels Cycling Classic
1954 Paris–Brussels,1953 Paris–Brussels,1954 Challenge Desgrange-Colombo,Brussels Cycling Classic
1953 Paris–Brussels,1952 Paris–Brussels,1953 Challenge Desgrange-Colombo,Brussels Cycling Classic
