col0,col1,col2,col3
First Hen,"Fabergé museum in Saint Petersburg, Russia",Erik August Kollin,64
Napoleonic,Matilda Geddings Gray Foundation Collection,Henrik Wigström,11.7
Fifteenth Anniversary,"Fabergé museum in Saint Petersburg, Russia",Henrik Wigström,13.2
Imperial Coronation,"Fabergé museum in Saint Petersburg, Russia",Henrik Wigström,12.7
Romanov Tercentenary,Moscow Kremlin Museums,Henrik Wigström,190
Steel Military,Moscow Kremlin Museums,Henrik Wigström,101
Standart Yacht,Moscow Kremlin Museums,Henrik Wigström,15.3
Alexander Palace,Moscow Kremlin Museums,Henrik Wigström,11
Red Cross with Imperial Portraits,Virginia Museum of Fine Arts,Henrik Wigström,7.6
Tsarevich,Virginia Museum of Fine Arts,Henrik Wigström,125
Catherine the Great,"Hillwood Estate, Museum & Gardens",Henrik Wigström,12.1
Colonnade,Royal Collection,Henrik Wigström,28.6
