col0,col1,col2,col3,col4
Termas Romanas de São Pedro do Sul,Portugal,National Monument of Portugal,Roman archaeological site,"São Pedro do Sul, Várzea e Baiões"
Roman Thermae of Maximinus,Portugal,National Monument of Portugal,Roman archaeological site,"Braga (Maximinos, Sé e Cividade)"
Baths of Caracalla,Italy,Italian national heritage,national museum,San Saba
Great Baths,Greece,listed archaeological site in Greece,thermae,Dio-Olympos Municipality
Roman baths of Caldes de Montbui,Spain,Bien de Interés Cultural,thermae,Caldes de Montbui
Central Baths,Italy,Italian national heritage,thermae,Pompei
Thermes du centre in Vaison-la-Romaine,France,monument historique classé,thermae,Vaison-la-Romaine
The Roman bath house to the north east of Castlesteads Roman fort in wall mile 56,United Kingdom,scheduled monument,thermae,Walton
Roman baths,United Kingdom,scheduled monument,thermae,Exeter
Billingsgate Roman House and Baths,United Kingdom,scheduled monument,thermae,City of London
Thermes gallo-romains de Mackwiller,France,monument historique classé,thermae,Mackwiller
Roman thermae of Lucus Augusti,Spain,Bien de Interés Cultural,thermae,Lugo
