col0,col1,col2,col3
Visoki Dečani,UNESCO World Heritage Site,historic site,list of World Heritage in Danger
Great Living Chola Temples,UNESCO World Heritage Site,historic site,UNESCO World Heritage Site record modification
Fernsehturm Berlin,cultural heritage ensemble,historic site,start of manufacturing or construction
Graçanica monastery,UNESCO World Heritage Site,archaeological site,list of World Heritage in Danger
Our Lady of Promise,UNESCO World Heritage Site,archaeological site,list of World Heritage in Danger
Visoki Dečani,UNESCO World Heritage Site,archaeological site,list of World Heritage in Danger
Patriarchate of Peja,Cultural Monument of Exceptional Importance,architectural heritage monument,list of World Heritage in Danger
Edo Castle,special historic site,Japanese castle,conflagration
Graçanica monastery,UNESCO World Heritage Site,monastery (built complex),list of World Heritage in Danger
Patriarchate of Peja,Cultural Monument of Exceptional Importance,monastery (built complex),list of World Heritage in Danger
Visoki Dečani,UNESCO World Heritage Site,monastery (built complex),list of World Heritage in Danger
Our Lady of Promise,UNESCO World Heritage Site,cathedral,list of World Heritage in Danger
Cuevas Blancas Windmill,Bien de Interés Cultural,historic site,reconstruction
Barranco Grande Windmill,Bien de Interés Cultural,historic site,demolition
Cuevas Blancas Windmill,Bien de Interés Cultural,windmill,reconstruction
