col0,col1,col2,col3
Sonata in E major for flute or recorder and basso continuo,Johann Sebastian Bach,public domain,musical composition
Violin Sonata No. 32,Wolfgang Amadeus Mozart,public domain,musical composition
Violin Sonata No. 35,Wolfgang Amadeus Mozart,public domain,musical composition
Violin Sonata No. 27,Wolfgang Amadeus Mozart,public domain,musical composition
"Violin Sonata in E-flat Major, K. 481",Wolfgang Amadeus Mozart,public domain,musical composition
Violin Sonata,César Franck,public domain,musical composition
Cat fugue,Domenico Scarlatti,public domain,fugue
Sonata in E major for flute or recorder and basso continuo,Johann Sebastian Bach,public domain,sonata
Cat fugue,Domenico Scarlatti,public domain,sonata
Violin Sonata No. 32,Wolfgang Amadeus Mozart,public domain,sonata
Violin Sonata No. 35,Wolfgang Amadeus Mozart,public domain,sonata
Violin Sonata No. 27,Wolfgang Amadeus Mozart,public domain,sonata
"Violin Sonata in E-flat Major, K. 481",Wolfgang Amadeus Mozart,public domain,sonata
Arpeggione Sonata,Franz Schubert,public domain,sonata
