col0,col1,col2,col3
Hancock County,United States of America,Hancock County,Hancock County
Harrison County,United States of America,Harrison County,Harrison County
Clay County,United States of America,Clay County,Clay County
Marshall County,United States of America,Marshall County,Marshall County
Marion County,United States of America,Marion County,Marion County
Clay County,United States of America,Clay County,Clay County
Harrison County,United States of America,Harrison County,Harrison County
Jackson County,United States of America,Jackson County,Jackson County
Taylor County,United States of America,Taylor County,Taylor County
Marion County,United States of America,Marion County,Marion County
Marshall County,United States of America,Marshall County,Marshall County
Clay County,United States of America,Clay County,Clay County
Jackson County,United States of America,Jackson County,Jackson County
Marion County,United States of America,Marion County,Marion County
