col0,col1,col2,col3,col4,col5,col6
lead-214,26.8,82,1663292.316,isotope of lead,0,1
lead-213,10.2,82,1658241.636,isotope of lead,4.5,1
lead-212,10.64,82,1654515.628,isotope of lead,0,1
lead-211,36.1,82,1649388.477,isotope of lead,4.5,1
lead-210,22.2,82,1645552.65,isotope of lead,0,1
lead-209,3.253,82,1640367.432,isotope of lead,4.5,1
lead-205,17300000,82,1614237.855,isotope of lead,2.5,-1
lead-204,140000000000000000,82,1607506.128,isotope of lead,0,1
lead-203,51.92,82,1599111.591,isotope of lead,2.5,-1
lead-202,52500,82,1592194.3,isotope of lead,0,1
