col0,col1,col2,col3,col4
Timbisha language,Latin script,United States of America,agglutinative language,Nevada
Mono language,Latin script,United States of America,agglutinative language,Nevada
Lakota,Latin script,Canada,active–stative language,North Dakota
Hawaiian,Hawaiian alphabet,United States of America,verb–subject–object,Hawaii
Timbisha language,Latin script,United States of America,agglutinative language,California
Mono language,Latin script,United States of America,agglutinative language,California
Manx,Latin script,Isle of Man,verb–subject–object,Isle of Man
Pipil,Latin script,El Salvador,V2 word order,Sonsonate Department
Taushiro,Latin script,Peru,language isolate,Loreto
ǂ’Amkoe,Latin script,Botswana,subject–object–verb,Kweneng District
Jeju language,Hangul,South Korea,agglutinative language,Jeju Province
