col0,col1,col2,col3,col4,col5
Pistola de cano longo,3.8,woodcarving,1948-01-01,wood,collectible
Pistola,5,woodcarving,1948-01-01,wood,collectible
Oficlide,95,foundry,1948-01-01,metal,collectible
Máquina fotográfica com estojo,15.5,foundry,1988-01-01,leather,collectible
Cruz,16.2,woodcarving,1948-01-01,wood,collectible
Construção pictórica,33.5,collage art,1942-01-01,wood,collectible
Conjunto de crivos com estojo,5.5,foundry,1948-01-01,metal,collectible
Clarinete 02,53,foundry,1990-01-01,wood,collectible
Castiçal,24,foundry,1944-01-01,metal,collectible
Candeeiro,65.2,foundry,1944-01-01,metal,collectible
Baú de viagem 01,49,foundry,1942-01-01,leather,collectible
par de chifres de veado galheiro,38,woodcarving,1948-01-01,wood,collectible
Oratório de pousar,105,art of sculpture,1962-01-01,wood,collectible
