col0,col1,col2,col3
Hedwig fountain,1912-01-01,public art,bronze
Fountain with Water Spouting Dog,1929-01-01,public art,bronze
Alfred Escher memorial fountain,1884-01-01,public art,bronze
Flora Fountain,1887-01-01,public art,bronze
Fountain Rieterplatz with Nymphe,1887-01-01,public art,bronze
Hedwig fountain,1912-01-01,public art,stone
"Monumentalbrunnen ""Loreley""",1910-01-01,public art,stone
Widmer-Zwyssig-Brunnen,1907-01-01,public art,stone
Alfred Escher memorial fountain,1884-01-01,public art,stone
Flora Fountain,1887-01-01,public art,stone
"Monumentalbrunnen ""Loreley""",1910-01-01,public art,metal
Widmer-Zwyssig-Brunnen,1907-01-01,public art,copper
Hedwig fountain,1912-01-01,public art,iron
Dolphin Fountain,1770-01-01,public art,Muschelkalk
