col0,col1,col2,col3,col4
Bally's Las Vegas Hotel & Casino,hotel,"Martin Stern, Jr.",hotel,1973-12-05
Rio All-Suite Hotel and Casino,hotel,Marnell Companies,hotel,1990-01-15
Aria Resort and Casino,hotel,César Pelli,hotel,2009-01-01
The Drew Las Vegas,hotel,Carlos Zapata,hotel,2020-01-01
Bellagio Hotel & Casino,hotel,Jon Jerde,hotel,1998-01-01
Stratosphere Las Vegas,hotel,Skidmore Owings Merrill,observation tower,1996-01-01
Palms Casino Resort,hotel,Jon Jerde,resort,2001-01-01
Rio All-Suite Hotel and Casino,hotel,Marnell Companies,building,1990-01-15
Palms Casino Resort,hotel,Jon Jerde,skyscraper,2001-01-01
Dunes,hotel,Maxwell Starkman,skyscraper,1955-01-01
Fremont Hotel and Casino,hotel,Wayne McAllister,skyscraper,1956-01-01
The Venetian,hotel,KlingStubbins,skyscraper,1997-01-01
Stratosphere Las Vegas,hotel,Skidmore Owings Merrill,skyscraper,1996-01-01
Aria Resort and Casino,hotel,César Pelli,skyscraper,2009-01-01
