col0,col1,col2,col3
Vizianagaram district,Jami mandal,India,1182997
Srikakulam district,Etcherla mandal,India,1361376
Visakhapatnam district,Visakhapatnam (rural) mandal,India,2151679
Vizianagaram district,Seeta Nagaram mandal,India,1182997
Visakhapatnam district,Pedagantyada mandal,India,2151679
Vizianagaram district,Balijipeta  mandal,India,1182997
Visakhapatnam district,Achutapuram mandal,India,2151679
Vizianagaram district,Garividi mandal,India,1182997
Cooch Behar district,Cooch Behar Sadar subdivision,India,1367544
Sundargarh district,Bonai subdivision,India,1032290
Kendujhar district,Champua subdivision,India,895246
