col0,col1,col2,col3,col4,col5
Péhunco,Benin,Wikimedia duplicated page,Atakora Department,357,1900
Zagnanado,Benin,commune of Benin,Zou Department,82,750
Za-Kpota,Benin,commune of Benin,Zou Department,161,600
Toucountouna,Benin,commune of Benin,Atakora Department,413,1600
Matéri,Benin,commune of Benin,Atakora Department,227,1740
Kalalè,Benin,commune of Benin,Borgou Department,392,3586
Houéyogbé,Benin,commune of Benin,Mono Department,63,290
Djakotomey,Benin,commune of Benin,Kouffo Department,138,325
Comè,Benin,commune of Benin,Mono Department,63,163
Bopa,Benin,commune of Benin,Mono Department,63,365
Pèrèrè,Benin,commune of Benin,Borgou Department,434,2017
Kpomassè,Benin,commune of Benin,Atlantique Department,40,305
