col0,col1,col2,col3,col4
Hurricane Norbert,Category 3 hurricane,950,2014 Pacific hurricane season,Pacific hurricane
Hurricane Raymond,Category 3 hurricane,951,2013 Pacific hurricane season,Pacific hurricane
Hurricane Jova,Category 3 hurricane,955,2011 Pacific hurricane season,Pacific hurricane
Hurricane Neki,Category 3 hurricane,950,2009 Pacific hurricane season,Pacific hurricane
Hurricane Darby,Category 3 hurricane,957,2004 Pacific hurricane season,Pacific hurricane
Hurricane Lester,Category 3 hurricane,965,1998 Pacific hurricane season,Pacific hurricane
Hurricane Fausto,Category 3 hurricane,955,1996 Pacific hurricane season,Pacific hurricane
Hurricane Winifred,Category 3 hurricane,960,1992 Pacific hurricane season,Pacific hurricane
Hurricane Kiko,Category 3 hurricane,955,1989 Pacific hurricane season,Pacific hurricane
Hurricane Uleki,Category 3 hurricane,945,1988 Pacific hurricane season,Pacific hurricane
Hurricane Rina,Category 3 hurricane,966,2011 Atlantic hurricane season,Atlantic hurricane
Hurricane Bonnie,Category 3 hurricane,954,1998 Atlantic hurricane season,Atlantic hurricane
Hurricane Emily,Category 3 hurricane,958,1987 Atlantic hurricane season,Atlantic hurricane
Hurricane Hilda,Category 3 hurricane,952,1955 Atlantic hurricane season,Atlantic hurricane
