col0,col1,col2,col3
Děvín,Hamr na Jezeře,421,cultural monument of the Czech Republic
Brekov Castle,Brekov,280,Cultural Heritage Monuments of Slovakia
Struvenburg,Harz District,282,Kulturdenkmal
Starhrad,Nezbudská Lúčka,475,Cultural Heritage Monuments of Slovakia
Rosenberg Castle,Appenzell Ausserrhoden,872,class B Swiss cultural property of regional significance
Tosters Ruin,Feldkirch,559,Denkmalgeschütztes Objekt
Burg Gleichen,Drei Gleichen,343,Kulturdenkmal
Nürburg Castle,Nürburg,678,Kulturdenkmal
Kastelburg,Emmendingen,363.3,Kulturdenkmal
Nürburg Castle,Rhineland-Palatinate,678,Kulturdenkmal
Tschanüff Castle,Valsot,1248,class A Swiss cultural property of national significance
