col0,col1,col2,col3,col4,col5
Ghana,999,Parliament of Ghana,Cape Coast Castle,country,Commonwealth realm of Ghana
Croatia,112,Parliament of Croatia,Zadar Airport,Mediterranean country,Socialist Federal Republic of Yugoslavia
Azerbaijan,112,National Assembly of Azerbaijan,Azerbaijan Tower,sovereign state,Azerbaijan Soviet Socialist Republic
Croatia,112,Parliament of Croatia,Zadar Airport,sovereign state,Socialist Federal Republic of Yugoslavia
North Macedonia,112,Assembly of North Macedonia,Assembly Palace,sovereign state,Socialist Federal Republic of Yugoslavia
Romania,112,Parliament of Romania,Căile Ferate Române Line 200,sovereign state,Socialist Republic of Romania
Ukraine,102,Verkhovna Rada,Ukrainian Railways,sovereign state,Ukrainian Soviet Socialist Republic
Croatia,112,Parliament of Croatia,Zadar Airport,country,Socialist Federal Republic of Yugoslavia
Romania,112,Parliament of Romania,Căile Ferate Române Line 200,country,Socialist Republic of Romania
Montenegro,112,Parliament of Montenegro,King Nikola's Palace,Mediterranean country,Republic of Montenegro
Vatican City,112,Pontifical Commission for Vatican City State,Port of Ripa Grande and Papal Arsenal,sovereign state,Papal States
Montenegro,112,Parliament of Montenegro,King Nikola's Palace,sovereign state,Republic of Montenegro
Malta,112,Parliament of Malta,Fort Manoel,sovereign state,State of Malta
Kazakhstan,112,Parliament of Kazakhstan,Kazakhstan Temir Zholy,sovereign state,Kazakh Soviet Socialist Republic
Georgia,112,Parliament of Georgia,Mikheil Iadze Stadium,sovereign state,Georgian Soviet Socialist Republic
