col0,col1,col2,col3
place Saint-Charles,France,1868-01-01,rue Saint-Charles
place Pinel,France,1847-06-11,rue Pinel
place Saint-Georges,France,1824-01-01,rue Notre-Dame-de-Lorette
place Pinel,France,1847-06-11,rue Nationale
place Rhin-et-Danube,France,1875-01-01,rue Francis-Ponge
place Paul-Léautaud,France,1987-01-01,rue Eugène-Flachat
place Pinel,France,1847-06-11,rue Esquirol
place Saint-Ferdinand,France,1850-01-01,rue Denis-Poisson
place Rhin-et-Danube,France,1875-01-01,rue David-d'Angers
place Possoz,France,1864-01-01,rue Cortambert
place Saint-Ferdinand,France,1850-01-01,rue Brunel
place Paul-Delouvrier,France,2007-01-01,quai de l'Oise
place Raoul-Follereau,France,1980-01-01,quai de Valmy
