col0,col1,col2,col3,col4,col5
Lara,2002-01-01,47026,Australia,65358,electoral district of Victoria
Kororoit,2002-01-01,51161,Australia,83732,electoral district of Victoria
Ivanhoe,1945-01-01,46777,Australia,64148,electoral district of Victoria
Hastings,2002-01-01,51388,Australia,68282,electoral district of Victoria
Gippsland South,1859-01-01,42564,Australia,56943,electoral district of Victoria
Gippsland East,1889-01-01,46335,Australia,59212,electoral district of Victoria
Gembrook,2002-01-01,51069,Australia,68345,electoral district of Victoria
Geelong,1985-01-01,47575,Australia,62886,electoral district of Victoria
Frankston,1992-01-01,44458,Australia,61181,electoral district of Victoria
Forest Hill,1976-01-01,39830,Australia,59610,electoral district of Victoria
Footscray,1927-01-01,51602,Australia,81421,electoral district of Victoria
