col0,col1,col2,col3
Kleanthis Vikelidis Stadium,association football stadium,Richard Rogers,Thessaloniki
Stadionul Dr. Constantin Rădulescu,association football stadium,Dico si Tiganas,Cluj-Napoca
Dnipro Arena,association football stadium,Hochtief,Dnipro
Willy-Sachs-Stadion,association football stadium,Paul Bonatz,Schweinfurt
Otkrytie Arena,association football stadium,AECOM,Moscow
Estadio Felipe Martínez Sandoval,association football stadium,Evaristo Cárdenas,Guadalajara
Stade des Costières,association football stadium,Vittorio Gregotti,Nîmes
Partizan Stadium,association football stadium,Mihailo Janković,Autokomanda
De Meer Stadion,association football stadium,Jordanus Roodenburgh,Amsterdam
Stadio Tommaso Fattori,association football stadium,Paolo Vietti-Violi,L’Aquila
Selhurst Park,association football stadium,Archibald Leitch,Selhurst
Sydney Football Stadium,association football stadium,Philip Cox,Moore Park
Windsor Park,association football stadium,Archibald Leitch,Belfast
