col0,col1,col2,col3
Vicente Fabella y Fernandez historical marker,Shaw Boulevard,1991-01-01,80 Shaw Boulevard
Sixto Ylagan Orosa y Agoncillo historical marker,Rizal Avenue,1991-12-12,Rizal Avenue cor. Tayuman Street
Andres Bonifacio Monument historical marker,Rizal Avenue,2009-01-01,"Intersection of EDSA, Rizal Avenue Extension, MacArthur Highway and Samson Road"
Jose F. Fabella historical marker,Rizal Avenue,2002-12-01,Rizal Avenue cor. Tayuman Street
Department of Health historical marker,Rizal Avenue,1994-09-28,Rizal Avenue cor. Tayuman Street
Knox United Methodist Church historical marker,Rizal Avenue,1979-10-28,960 Rizal Avenue cor. Lope de Vega Street
Church of Santo Domingo historical marker,Quezon Avenue,1998-07-22,537 Quezon Avenue
Memorare historical marker,Padre Burgos Avenue,1997-01-01,Padre Burgos Avenue cor. Natividad Almeda-Lopez Street
Veterans Memorial Medical Center historical marker,Mindanao Avenue,2005-11-15,North Avenue cor. Mindanao Avenue
Mendiola Street historical marker,Mendiola Street,2012-01-01,Mendiola Street cor. Claro M. Recto Avenue and B. Legarda Street
Apolinario dela Cruz historical marker,Pan-Philippine Highway,2010-01-01,Pan-Philippine Highway cor. Old Manila South Road
General Manuel Tinio historical marker,Pan-Philippine Highway,1977-01-01,"Manuel Tinio Mausoleum, Cabanatuan Cemetery, Pan-Philippine Highway"
