col0,col1,col2,col3,col4,col5
1989 Vuelta a Murcia,Vuelta a Murcia,1989-03-07,1989-03-12,Spain,1990 Vuelta a Murcia
1988 Vuelta a Murcia,Vuelta a Murcia,1988-03-01,1988-03-06,Spain,1989 Vuelta a Murcia
1987 Vuelta a Murcia,Vuelta a Murcia,1987-03-03,1987-03-08,Spain,1988 Vuelta a Murcia
1986 Vuelta a Murcia,Vuelta a Murcia,1986-02-25,1986-03-02,Spain,1987 Vuelta a Murcia
1985 Vuelta a Murcia,Vuelta a Murcia,1985-02-26,1985-03-03,Spain,1986 Vuelta a Murcia
2002 Vuelta a Murcia,Vuelta a Murcia,2002-03-06,2002-03-10,Spain,2003 Vuelta a Murcia
2001 Vuelta a Murcia,Vuelta a Murcia,2001-03-07,2001-03-11,Spain,2002 Vuelta a Murcia
2000 Vuelta a Murcia,Vuelta a Murcia,2000-03-01,2000-03-05,Spain,2001 Vuelta a Murcia
1999 Vuelta a Murcia,Vuelta a Murcia,1999-03-03,1999-03-07,Spain,2000 Vuelta a Murcia
1998 Vuelta a Murcia,Vuelta a Murcia,1998-03-04,1998-03-08,Spain,1999 Vuelta a Murcia
1997 Vuelta a Murcia,Vuelta a Murcia,1997-03-05,1997-03-09,Spain,1998 Vuelta a Murcia
2005 Vuelta a Murcia,Vuelta a Murcia,2005-03-03,2005-03-07,Spain,2006 Vuelta a Murcia
2012 Vuelta a Murcia,Vuelta a Murcia,2012-03-03,2012-03-04,Spain,2013 Vuelta a Murcia
2010 Vuelta a Murcia,Vuelta a Murcia,2010-03-03,2010-03-07,Spain,2011 Vuelta a Murcia
