col0,col1,col2,col3
Sauerlach station,Deisenhofen station,Munich S-Bahn,615
Icking station,Ebenhausen-Schäftlarn station,Munich S-Bahn,656
Bonn Hauptbahnhof,Bonn-Bad Godesberg,Bonn Stadtbahn,56
Königs Wusterhausen station,Ostkreuz,Berlin S-Bahn,36
Borgsdorf station,Lehnitz station,Berlin S-Bahn,44
Lehnitz station,Borgsdorf station,Berlin S-Bahn,40
Petershagen Nord railway station,Fredersdorf station,Berlin S-Bahn,52
Neuenhagen station,Hoppegarten (Mark) station,Berlin S-Bahn,51
Petershagen Nord railway station,Strausberg station,Berlin S-Bahn,52
Strausberg Nord station,Strausberg Stadt station,Berlin S-Bahn,79
Osdorfer Straße station,Lichterfelde Süd station,Berlin S-Bahn,48
Plänterwald railway station,Berlin Treptower Park station,Berlin S-Bahn,40
