col0,col1,col2,col3,col4
Chūō-Sōbu Line,Keisei Main Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Tōhoku Shinkansen,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Yūrakuchō Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Keiyō Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Asakusa Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Yamanote Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Yamanote Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Tōhoku Main Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Sotobō Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Namboku Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Namboku Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Toei Ōedo Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō-Sōbu Line,Toei Ōedo Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
Chūō Line,Odakyū Odawara Line,1500 V DC railway electrification,1067 mm track gauge,East Japan Railway Company
