col0,col1,col2,col3
Temple of Ramesses II,Abydos,Egyptian temple,Egypt
Hibis,New Valley Governorate,Egyptian temple,Egypt
Soknopaiu Nesos,Faiyum Governorate,Egyptian temple,Egypt
Temple of Seti I,Abydos,Egyptian temple,Egypt
Tebtunis,Faiyum Governorate,Egyptian temple,Egypt
Medinet Maadi,Faiyum Governorate,Egyptian temple,Egypt
Precinct of Amun-Re,Karnak,Egyptian temple,Egypt
Temple of Kom Ombo,Aswan Governorate,Egyptian temple,Egypt
Temple of Debod,Madrid,Egyptian temple,Spain
Temple of Amenhotep IV,Karnak,Egyptian temple,Egypt
Deir el-Shelwit,Luxor Governorate,Egyptian temple,Egypt
Bakchias,Faiyum Governorate,Egyptian temple,Egypt
