col0,col1,col2,col3,col4,col5
NGC 1330,5580,J2000.0,Perseus,52.299183548969,asterism
NGC 305,12100,J2000.0,Pisces,13.993999,asterism
NGC 6738,-34.9,J2000.0,Aquila,285.325,asterism
Scorpius–Centaurus Association,-4.1,J2000.0,Centaurus,243.75,asterism
Trapezium Cluster,28.94,J2000.0,Orion,83.81875,asterism
Pleiades,5.65,J2000.0,Taurus,56.75,asterism
Big Dipper,-25.91,J2000.0,Norma,247.0230492984283,star
OGLE SMC-SC4 60066,130,J2000.0,Tucana,11.732417,asterism
Ass Cas OB 5,-45.8,J2000.0,Cassiopeia,358.5,asterism
Ass Cep OB 4,-24,J2000.0,Cepheus,0.5,asterism
Ass Nor OB 5,-23.1,J2000.0,Norma,242.6625,asterism
Ass Sco OB 4,-19,J2000.0,Scorpius,258.15,asterism
