col0,col1,col2,col3,col4,col5,col6
V379 And,7.71,0.8948,irregular variable,46.923613546565,-18.2,Andromeda
V1001 Cen,7.3,1.5293,irregular variable,-55.8822587490791,-41.4,Centaurus
LO Aqr,7.47,11.7919,irregular variable,-7.5665280165679,-129.38,Aquarius
HD 75112,6.324,2.1361,irregular variable,-34.6229447258525,-15,Pyxis
HD 173638,5.717,0.9149,irregular variable,-10.1250471408255,10,Scutum
9 Boötis,5,5.199,irregular variable,27.4920792052781,-40.97,Boötes
HD 173638,5.717,0.9149,variable star,-10.1250471408255,10,Scutum
HD 75112,6.324,2.1361,star,-34.6229447258525,-15,Pyxis
HD 173638,5.717,0.9149,star,-10.1250471408255,10,Scutum
9 Boötis,5,5.199,star,27.4920792052781,-40.97,Boötes
V* IV CrA,7.119,0.15,irregular variable,-38.0860689664044,-15.19,Corona Australis
