col0,col1,col2,col3,col4,col5,col6
53 Tau,4.9,spectroscopic binary star,11800,6.1,11.5993,86.2121
Phi Herculis,18,spectroscopic binary star,11700,-16.3,14.899,67.1186
Tau9 Eridani,28,spectroscopic binary star,12503,25.5,10.6651,93.7638
21 Comae Berenices,75,spectroscopic binary star,8906,1,12.023,83.3576
15 Cancri,33,spectroscopic binary star,10080,18.1,3.3279,300.4898
GY Andromedae,31,spectroscopic binary star,10723,-0.3,6.0917,164.1578
66 Eridani,30,peculiar star,10740,32.6,11.1192,89.9345
69 Pegasi,33,peculiar star,10515,-18.4,8.6458,115.6631
53 Tau,4.9,peculiar star,11800,6.1,11.5993,86.2121
20 Capricorni,62,peculiar star,12200,-10.1,4.8966,204.2233
Tau9 Eridani,28,peculiar star,12503,25.5,10.6651,93.7638
Mu Leporis,18,peculiar star,12274,27.1,21.7693,45.9362
66 Eridani,30,Alpha² Canum Venaticorum variable,10740,32.6,11.1192,89.9345
69 Pegasi,33,Alpha² Canum Venaticorum variable,10515,-18.4,8.6458,115.6631
