col0,col1,col2,col3,col4
15 cm Kanone 18,weapon model,101,field gun,Rheinmetall AG
15 cm Kanone 39,weapon model,61,field gun,Krupp
M-30,weapon model,19266,122 mm howitzer,Motovilikha Plants
Shpitalny-Komaritski AS,weapon model,150000,aircraft machine gun,Boris Shpitalniy
Uzi,weapon model,10000000,submachine gun,Uziel Gal
Mosin–Nagant,weapon model,37000000,repeating rifle,Sergei Ivanovich Mosin
PPSh-41,weapon model,6000000,submachine gun,Georgy Shpagin
StG 44,weapon model,425977,assault rifle,Hugo Schmeisser
MP-40,weapon model,1000000,submachine gun,Heinrich Vollmer
M1918 Browning Automatic Rifle,weapon model,100000,light machine gun,John Browning
Modèle 1892 revolver,weapon model,350000,service pistol,Manufacture d'armes de Saint-Étienne
