col0,col1,col2,col3
2019 Reykjavík International Games,Laugardalur,Reykjavik Sports Union,2019-01-24
2018 Reykjavík International Games,Reykjavík,Reykjavik Sports Union,2018-01-25
2019 Shanghai Trophy,Shanghai Oriental Sports Center,Chinese Figure Skating Association,2019-10-03
2017 European Youth Summer Olympic Festival,Győr,European Olympic Committees,2017-07-23
2017 European Youth Olympic Winter Festival,Erzurum,European Olympic Committees,2017-02-12
2015 European Youth Olympic Winter Festival,Vorarlberg,European Olympic Committees,2015-01-25
2019 European Youth Summer Olympic Festival,Baku,European Olympic Committees,2019-07-21
2019 European Games,Minsk,European Olympic Committees,2019-06-21
2019 African Games,Rabat,African Union,2019-08-19
2013 European Youth Olympic Winter Festival,Brașov,Romanian Olympic and Sports Committee,2013-02-17
World Games Wroclaw 2017,Wrocław,International World Games Association,2017-07-20
2011 European Youth Olympic Winter Festival,Liberec,European Olympic Committees,2011-02-13
2011 European Youth Summer Olympic Festival,Trabzon,European Olympic Committees,2011-07-23
2009 European Youth Summer Olympic Festival,Tampere,European Olympic Committees,2009-07-19
World Games 2013,Estadio Olímpico Pascual Guerrero,International World Games Association,2013-07-25
