col0,col1,col2,col3,col4
Wimmen's Comix,1992-01-01,English,comic book series,1972-01-01
Action Girl Comics,2000-12-01,English,comic book series,1994-10-01
Vaillant,1992-01-01,French,periodical,1945-01-01
Ère Comprimée,1986-01-01,French,comics anthology,1979-01-01
Le Soir-Jeunesse,1941-09-23,French,comics anthology,1940-10-17
Mickey Mouse Weekly,1957-01-01,English,comics anthology,1936-01-01
Wimmen's Comix,1992-01-01,English,comics anthology,1972-01-01
Action Girl Comics,2000-12-01,English,comics anthology,1994-10-01
Zora,1979-12-01,French,comics anthology,1967-03-01
Zoom,1969-02-01,French,comics anthology,1967-08-01
Zine Zag,2004-04-01,French,comics anthology,1998-12-01
Zeppelin,1993-06-01,French,comics anthology,1992-09-01
Yataca,1989-08-01,French,comics anthology,1968-07-01
