col0,col1,col2,col3,col4,col5
Kiama,71284,2275,55480,New South Wales,electoral district of New South Wales
Keira,78381,204,58817,New South Wales,electoral district of New South Wales
Hornsby,79025,320,55160,New South Wales,electoral district of New South Wales
Heffron,104221,35,60571,New South Wales,electoral district of New South Wales
Heathcote,76148,407,56150,New South Wales,electoral district of New South Wales
Hawkesbury,73931,3171,55738,New South Wales,electoral district of New South Wales
Granville,91053,23,53540,New South Wales,electoral district of New South Wales
Goulburn,75766,18827,57555,New South Wales,electoral district of New South Wales
Gosford,73851,867,56425,New South Wales,electoral district of New South Wales
Fairfield,86985,28,53668,New South Wales,electoral district of New South Wales
